Animal,runno,Day,Acq Number,genotype,sex,age,age_group,Pool time,Pool Distance,NW Time,NW Distance,NE Time,NE Distance,SE Time,SE Distance,SW Time,SW Distance,NormSWTime,NormSWDist,Average Pool Speed,Average SW Speed
161107_4,N54715/N54917,Day3,2,4,M,379,old,25.3,39.558,6.4,11.635,2.5,5.67,4.1,8.194,12.4,14.06,0.4901185771,0.3554274736,1.5635573123,1.1338709677
161107_5,N54718//N54721,Day3,2,4,M,379,old,15.6,14.552,0,0,1.7,0.754,4.8,6.26,9.1,7.538,0.5833333333,0.518004398,0.9328205128,0.8283516484
161107_6,N54719,Day3,2,4,M,379,old,46.9,63.353,11.8,18.059,8.4,13.175,9,11.537,17.7,20.582,0.3773987207,0.3248780642,1.3508102345,1.1628248588
161107_7,N54720,Day3,2,4,M,379,old,36.1,16.387,0,0,6.2,0.623,24.3,11.93,5.6,3.835,0.1551246537,0.2340269726,0.453933518,0.6848214286
161107_8,N54722,Day3,2,4,M,379,old,6.2,7.669,0,0,1.4,3.703,0.7,1.704,4.1,2.261,0.6612903226,0.2948233146,1.2369354839,0.5514634146
170123_1,N54760/N54754/N54755,Day3,2,0,F,400,old,18.2,17.206,0.4,0.557,0.7,1.147,6.8,8.751,10.3,6.751,0.5659340659,0.3923631291,0.9453846154,0.6554368932
170123_2,N54757/N54759,Day3,2,0,F,400,old,24.9,37.756,0,0,7.4,15.928,9.7,16.387,7.7,5.441,0.3092369478,0.1441095455,1.5163052209,0.7066233766
170123_3,N54765,Day3,2,0,F,400,old,5.3,4.851,0.9,1.213,0,0,0,0,4.4,3.638,0.8301886792,0.7499484642,0.9152830189,0.8268181818
170123_4,N54766,Day3,2,4,M,396,old,60,53.127,26.6,25.466,33.4,27.661,0,0,0,0,0,0,0.88545,
170123_5,N54770,Day3,2,4,M,396,old,50.8,69.416,6.1,10.979,8.5,14.421,23.1,28.382,13.2,15.633,0.2598425197,0.225207445,1.3664566929,1.1843181818
170123_6,N54761,Day3,2,4,F,396,old,39.6,35.363,7.2,7.636,7.7,9.865,13.4,8.751,11.2,9.111,0.2828282828,0.2576421684,0.8930050505,0.8134821429
170123_7,N54762,Day3,2,4,F,396,old,58.6,58.371,31,26.645,7.5,11.307,9.9,12.487,10.3,7.931,0.1757679181,0.1358722653,0.9960921502,0.77
170123_8,N54763,Day3,2,4,F,396,old,15.2,17.174,5.5,9.636,0,0,0,0,9.7,7.538,0.6381578947,0.4389192966,1.1298684211,0.7771134021
170123_9,N54764,Day3,2,4,F,396,old,16.7,27.399,7.3,12.356,4.1,9.996,0.7,1.803,4.6,3.245,0.2754491018,0.1184349794,1.6406586826,0.7054347826
170123_10,N54771,Day3,2,3,F,388,old,26.5,39.69,6.4,12.651,3.2,5.899,6,9.832,10.9,11.307,0.4113207547,0.284882842,1.4977358491,1.0373394495
170123_11,N54772,Day3,2,3,F,388,old,25.2,39.821,6.4,11.34,0,0,2.5,5.113,16.2,23.368,0.6428571429,0.5868260466,1.5801984127,1.4424691358
170123_12,,Day3,2,3,F,388,old,21.2,31.66,5.2,9.111,4.1,6.85,3.2,5.768,8.7,9.931,0.4103773585,0.3136765635,1.4933962264,1.1414942529
170206_1,N54798,Day3,2,3,F,394,old,41,56.667,12.8,17.731,0.3,0.754,7.6,11.766,20.3,26.416,0.4951219512,0.4661619638,1.3821219512,1.3012807882
170206_2,N54805/N54800,Day3,2,3,F,394,old,22.2,40.214,5.5,11.733,3.7,7.407,1.7,3.9,11.2,17.174,0.5045045045,0.4270652012,1.8114414414,1.5333928571
170206_3,N54801,Day3,2,3,M,393,old,22.9,36.871,3.1,4.949,3.6,8.39,4.5,9.144,11.7,14.388,0.5109170306,0.3902253804,1.6100873362,1.2297435897
170206_4,N54802,Day3,2,3,M,393,old,10.1,13.995,1.5,2.425,0,0,1.9,2.982,6.7,8.587,0.6633663366,0.6135762772,1.3856435644,1.281641791
170206_5,N54803,Day3,2,3,M,393,old,8.9,12.028,4.1,8.685,0.5,0.655,0,0,4.3,2.687,0.4831460674,0.2233954107,1.3514606742,0.6248837209
170206_6,N54804,Day3,2,3,M,383,old,9.3,0.655,0,0,0,0,0,0,9.3,0.655,1,1,0.0704301075,0.0704301075
170206_7,N54806,Day3,2,3,M,383,old,12.3,17.043,4.4,7.604,0,0,0,0,7.8,9.439,0.6341463415,0.5538344188,1.3856097561,1.2101282051
170206_8,N54807,Day3,2,3,M,383,old,8.9,16.19,1.2,3.048,2.1,6.489,1.5,4.621,4.1,2.032,0.4606741573,0.1255095738,1.8191011236,0.4956097561
170206_9,N54818,Day3,2,0,M,367,old,37.7,66.728,7.9,14.847,6.7,15.535,11.9,22.909,11.2,13.437,0.2970822281,0.2013697398,1.7699734748,1.1997321429
170206_10,N54824,Day3,2,0,M,367,old,60,116.316,20.5,33.299,9.9,23.106,11.9,27.137,17.6,32.774,0.2933333333,0.2817669108,1.9386,1.8621590909
170206_11,N54825,Day3,2,0,M,367,old,25.3,43.426,7.3,13.863,1.7,4.13,5.2,8.587,11.1,16.846,0.4387351779,0.387924285,1.7164426877,1.5176576577
170206_12,N54826,Day3,2,0,M,367,old,5.3,5.047,0,0,0.8,1.409,0.1,0.459,4.5,3.179,0.8490566038,0.6298791361,0.9522641509,0.7064444444
170227_1,N54859,Day3,2,0,F,120,young,34.4,53.979,5.6,10.357,1.8,3.441,8,14.585,19,25.597,0.5523255814,0.4742029308,1.5691569767,1.3472105263
170227_2,N54860,Day3,2,0,F,120,young,4.8,3.474,0,0,0,0,0,0,4.8,3.474,1,1,0.72375,0.72375
170227_3,N54861,Day3,2,0,F,120,young,39.6,55.192,0,0,0,0,25.2,38.182,14.3,17.01,0.3611111111,0.3081968401,1.3937373737,1.1895104895
170227_4,N54873,Day3,2,0,F,120,young,60,97.208,10.7,19.959,7.4,12.651,24.3,36.478,17.7,28.12,0.295,0.2892766027,1.6201333333,1.588700565
170227_5,N54874,Day3,2,0,F,120,young,32.8,48.276,1.9,2.687,7.4,10.258,5.2,11.11,18.3,24.22,0.5579268293,0.5016985666,1.4718292683,1.3234972678
170227_6,N54875,Day3,2,0,M,120,young,8.6,8.849,0,0,0,0,3.8,5.342,4.8,3.507,0.5581395349,0.3963159679,1.0289534884,0.730625
170227_7,N54876,Day3,2,0,M,120,young,33.2,33.823,0,0,0,0,13.4,15.732,19.8,18.091,0.5963855422,0.5348727197,1.0187650602,0.9136868687
170227_8,N54877,Day3,2,0,M,120,young,54.1,49.161,0,0,0,0,30.9,32.873,23.2,16.289,0.4288354898,0.3313398832,0.9087060998,0.702112069
170227_9,N54879,Day3,2,0,M,120,young,19.8,24.286,0,0,0,0,5.4,8.423,14.3,15.863,0.7222222222,0.6531746685,1.2265656566,1.1093006993
170227_10,N54880,Day3,2,0,M,120,young,8.1,7.8,0,0,0,0,0.6,0.918,7.4,6.883,0.9135802469,0.8824358974,0.962962963,0.9301351351
170313_1,N54837,Day3,2,0,F,380,old,16.3,13.929,0,0,0,0,0,0,16.3,13.929,1,1,0.8545398773,0.8545398773
170313_2,N54838,Day3,2,0,F,380,old,60,109.236,10.3,22.647,16.2,27.629,26.7,43.622,6.8,15.338,0.1133333333,0.1404115859,1.8206,2.2555882353
170313_3,N54843,Day3,2,0,M,380,old,20.1,8.095,0,0,0,0,9.2,5.146,10.9,2.95,0.5422885572,0.364422483,0.4027363184,0.2706422018
170313_4,N54844,Day3,2,0,M,380,old,60,89.834,13.3,17.141,3.6,7.21,11.3,17.6,31.8,47.883,0.53,0.5330164526,1.4972333333,1.505754717
170313_5,N54856,Day3,2,0,M,380,old,9,10.652,0,0,0,0,1.5,3.572,7.5,7.079,0.8333333333,0.6645700338,1.1835555556,0.9438666667
170313_6,N54857,Day3,2,0,M,380,old,24.5,28.448,3.2,4.851,0,0,9.1,7.243,12.2,16.354,0.4979591837,0.5748734533,1.1611428571,1.3404918033
170313_7,N54858,Day3,2,0,M,380,old,11.3,12.061,0,0,0,0,2.7,3.638,8.5,8.423,0.7522123894,0.6983666363,1.0673451327,0.9909411765
170501_3,N54891/N54900LRspecific,Day3,2,0,M,381,old,27,21.5,0,0,0,0,7.8,4.031,19.2,17.469,0.7111111111,0.8125116279,0.7962962963,0.90984375
170501_4,N54892,Day3,2,0,F,381,old,60,100.912,21.1,37.068,8.5,15.207,8.2,13.47,22.2,35.167,0.37,0.3484917552,1.6818666667,1.5840990991
170501_5,N54893,Day3,2,0,M,381,old,10,7.44,0,0,0,0,2.1,2.065,8,5.375,0.8,0.7224462366,0.744,0.671875
170501_6,N54897,Day3,2,0,M,381,old,3.2,0.262,0,0,0,0,0,0,3.2,0.262,1,1,0.081875,0.081875
170501_7,N54898,Day3,2,0,F,381,old,60,127.983,21.3,47.326,21.5,45.097,8.8,17.043,8.4,18.517,0.14,0.1446832782,2.13305,2.2044047619
170501_8,N54899,Day3,2,0,F,381,old,44.8,3.835,0,0,0,0,0,0,44.8,3.835,1,1,0.0856026786,0.0856026786
161107_1,N54716/N54915,Day3,3,4,F,383,old,60,67.613,14.7,18.386,,15.994,27.4,27.17,6.4,6.063,0.1066666667,0.0896721045,1.1268833333,0.94734375
161107_2,N54714/N54916,Day3,3,4,F,383,old,23.4,26.055,0,0,1.7,2.327,4.3,7.046,17.5,16.682,0.7478632479,0.6402609864,1.1134615385,0.9532571429
161107_3,N54717,Day3,3,4,F,383,old,42.1,57.65,16.2,18.747,2.6,4.621,9.4,17.698,13.9,16.584,0.3301662708,0.2876669558,1.3693586698,1.1930935252
161107_4,N54715/N54917,Day3,3,4,M,379,old,6.4,9.439,1.4,3.867,0.5,1.475,0.6,1.704,3.9,2.393,0.609375,0.2535226189,1.47484375,0.6135897436
161107_5,N54718//N54721,Day3,3,4,M,379,old,26.2,31.627,5,4.687,0,0,2.5,3.343,18.8,23.597,0.7175572519,0.7461030132,1.2071374046,1.2551595745
161107_6,N54719,Day3,3,4,M,379,old,60,78.461,7.7,7.8,18,22.975,13.6,18.452,20.8,29.235,0.3466666667,0.3726054983,1.3076833333,1.4055288462
161107_7,N54720,Day3,3,4,M,379,old,52.3,40.771,23.2,19.37,3.6,3.933,5.9,6.85,19.5,10.619,0.3728489484,0.260454735,0.7795602294,0.5445641026
161107_8,N54722,Day3,3,4,M,379,old,11.4,12.749,7.1,10.357,0,0,0,0,4.2,2.393,0.3684210526,0.1877009962,1.1183333333,0.5697619048
170123_1,N54760/N54754/N54755,Day3,3,0,F,400,old,9.9,,0,0,0,0,9.9,0,0,0,0,,,
170123_2,N54757/N54759,Day3,3,0,F,400,old,9,1.835,0,0,0,0,0,0,9,1.835,1,1,0.2038888889,0.2038888889
170123_3,N54765,Day3,3,0,F,400,old,6.3,2.393,0,0,0,0,0.2,0,6,2.393,0.9523809524,1,0.3798412698,0.3988333333
170123_4,N54766,Day3,3,4,M,396,old,60,46.736,17.5,13.306,27.1,17.141,8.5,8.62,6.9,7.669,0.115,0.1640919206,0.7789333333,1.1114492754
170123_5,N54770,Day3,3,4,M,396,old,20.4,28.153,3.5,7.014,1.9,3.769,1.2,1.377,13.9,15.994,0.681372549,0.5681099705,1.3800490196,1.150647482
170123_6,N54761,Day3,3,4,F,396,old,24,24.155,2.2,2.032,4.1,3.736,7.1,7.112,10.6,11.274,0.4416666667,0.4667356655,1.0064583333,1.0635849057
170123_7,N54762,Day3,3,4,F,396,old,37.9,39.329,13.6,12.389,8.3,10.684,6.5,8.39,9.4,7.866,0.2480211082,0.2000050853,1.0377044855,0.8368085106
170123_8,N54763,Day3,3,4,F,396,old,5.8,5.211,0,0,1.1,2.622,0.1,0.262,4.6,2.327,0.7931034483,0.4465553637,0.8984482759,0.5058695652
170123_9,N54764,Day3,3,4,F,396,old,21.4,36.15,0,0,1.3,2.229,7.4,15.928,12.6,17.993,0.5887850467,0.4977316736,1.6892523364,1.428015873
170123_10,N54771,Day3,3,3,F,388,old,39.1,68.334,6,13.634,7,14.945,8.9,14.683,17.2,25.072,0.4398976982,0.3669037375,1.7476726343,1.4576744186
170123_11,N54772,Day3,3,3,F,388,old,14.8,21.533,2.5,3.081,2.1,4.818,2.5,5.113,7.7,8.521,0.5202702703,0.3957182,1.4549324324,1.1066233766
170123_12,,Day3,3,3,F,388,old,58.7,92.259,17.4,27.334,14.4,22.221,12,21.336,14.9,21.369,0.2538330494,0.2316196794,1.5717035775,1.4341610738
170206_1,N54798,Day3,3,3,F,394,old,47.1,62.533,9.7,15.043,4.8,7.407,1.5,3.638,31,36.445,0.6581740977,0.5828122751,1.3276645435,1.1756451613
170206_2,N54805/N54800,Day3,3,3,F,394,old,60,90.621,12.5,20.484,7.6,14.847,10.8,19.501,29.1,35.789,0.485,0.3949305349,1.51035,1.229862543
170206_3,N54801,Day3,3,3,M,393,old,0,,0,0,0,0,0,0,0,0,,,,
170206_4,N54802,Day3,3,3,M,393,old,9.5,11.7,4.7,8.947,0.4,0.262,0,0,4.3,2.491,0.4526315789,0.2129059829,1.2315789474,0.5793023256
170206_5,N54803,Day3,3,3,M,393,old,13.6,,0,0,0,0,13.6,0,0,0,0,,,
170206_6,N54804,Day3,3,3,M,383,old,23.9,32.84,4.9,8.128,0.9,2.032,0,0,18.1,22.68,0.7573221757,0.6906211937,1.3740585774,1.253038674
170206_7,N54806,Day3,3,3,M,383,old,14.8,22.549,2.2,3.179,1,1.966,1.6,4.818,10,12.585,0.6756756757,0.5581178766,1.5235810811,1.2585
170206_8,N54807,Day3,3,3,M,383,old,25,40.509,1.9,2.917,3.6,7.931,1.2,3.671,18.3,25.99,0.732,0.6415858204,1.62036,1.4202185792
170206_9,N54818,Day3,3,0,M,367,old,30.1,41.23,1.4,2.819,4,5.408,8,14.355,16.7,18.649,0.5548172757,0.4523162746,1.3697674419,1.1167065868
170206_10,N54824,Day3,3,0,M,367,old,20.1,24.023,9.9,14.322,0.6,1.311,0,0,9.6,8.39,0.4776119403,0.3492486367,1.1951741294,0.8739583333
170206_11,N54825,Day3,3,0,M,367,old,37.7,66.63,3,5.801,6.6,12.52,6.9,16.19,21.2,32.119,0.5623342175,0.4820501276,1.7673740053,1.5150471698
170206_12,N54826,Day3,3,0,M,367,old,9.2,8.587,1.5,0.95,0.3,0.295,0.1,0.459,7.3,6.883,0.7934782609,0.8015604984,0.9333695652,0.9428767123
170227_1,N54859,Day3,3,0,F,120,young,12,15.601,0,0,2.6,5.801,4.5,6.62,4.9,3.179,0.4083333333,0.2037689892,1.3000833333,0.6487755102
170227_2,N54860,Day3,3,0,F,120,young,15.1,14.814,6,6.358,2.7,3.31,1.4,2.655,5,2.491,0.3311258278,0.1681517483,0.9810596026,0.4982
170227_3,N54861,Day3,3,0,F,120,young,60,73.676,30.6,37.068,2.1,5.539,3.1,7.21,24.2,23.86,0.4033333333,0.3238503719,1.2279333333,0.9859504132
170227_4,N54873,Day3,3,0,F,120,young,16.3,13.241,8.6,6.85,3.6,3.671,0,0,4.1,2.72,0.2515337423,0.2054225512,0.8123312883,0.6634146341
170227_5,N54874,Day3,3,0,F,120,young,6.4,2.687,6.4,2.687,0,0,0,0,0,0,0,0,0.41984375,
170227_6,N54875,Day3,3,0,M,120,young,9.2,10.324,5.4,8.718,0,0,0,0,3.8,1.606,0.4130434783,0.1555598605,1.122173913,0.4226315789
170227_7,N54876,Day3,3,0,M,120,young,16,13.405,8.7,7.899,0,0,0,0,7.3,5.506,0.45625,0.4107422604,0.8378125,0.7542465753
170227_8,N54877,Day3,3,0,M,120,young,60,58.502,40.4,36.314,12.5,14.257,0,0,7.1,7.931,0.1183333333,0.1355680148,0.9750333333,1.1170422535
170227_9,N54879,Day3,3,0,M,120,young,12,12.126,3.7,6.03,0,0,0,0,8.3,6.096,0.6916666667,0.502721425,1.0105,0.7344578313
170227_10,N54880,Day3,3,0,M,120,young,18.3,19.73,5.6,4.261,5.8,8.652,0.3,0.852,6.6,5.965,0.3606557377,0.3023314749,1.0781420765,0.9037878788
170313_1,N54837,Day3,3,0,F,380,old,38.7,44.18,33.3,40.247,0,0,0,0,5.4,3.933,0.1395348837,0.089022182,1.1416020672,0.7283333333
170313_2,N54838,Day3,3,0,F,380,old,20.5,22.319,12.2,15.076,3.7,4.556,0,0,4.7,2.687,0.2292682927,0.1203906985,1.0887317073,0.5717021277
170313_3,N54843,Day3,3,0,M,380,old,23.9,16.322,9.1,9.505,8.1,4.523,0,0,6.7,2.294,0.280334728,0.1405465017,0.6829288703,0.3423880597
170313_4,N54844,Day3,3,0,M,380,old,47.4,57.093,7.2,12.618,4.4,7.407,2.3,3.409,33.4,33.659,0.7046413502,0.5895468797,1.2044936709,1.007754491
170313_5,N54856,Day3,3,0,M,380,old,16.8,19.206,5.4,9.537,0,0,0,0,11.4,9.668,0.6785714286,0.5033843591,1.1432142857,0.8480701754
170313_6,N54857,Day3,3,0,M,380,old,12.6,7.505,8.4,5.539,0.3,0,0,0,4,1.966,0.3174603175,0.2619586942,0.5956349206,0.4915
170313_7,N54858,Day3,3,0,M,380,old,13.4,14.552,1.3,2.95,0,0,2.2,2.425,9.9,9.177,0.7388059701,0.6306349643,1.0859701493,0.926969697
170501_3,N54891/N54900LRspecific,Day3,3,0,M,381,old,26.5,31.562,19.8,26.416,0,0,0,0,6.7,5.146,0.2528301887,0.163044167,1.1910188679,0.7680597015
170501_4,N54892,Day3,3,0,F,381,old,0,0,0,0,0,0,0,0,0,0,,,,
170501_5,N54893,Day3,3,0,M,381,old,10.8,2.786,10.8,2.786,0,0,0,0,0,0,0,0,0.257962963,
170501_6,N54897,Day3,3,0,M,381,old,60,117.856,32.2,59.059,6.3,15.568,6.1,15.666,15.4,27.563,0.2566666667,0.2338701466,1.9642666667,1.7898051948
170501_7,N54898,Day3,3,0,F,381,old,51.7,39.165,19.4,19.894,9.9,7.931,0,0,22.3,11.34,0.4313346228,0.2895442359,0.7575435203,0.5085201794
170501_8,N54899,Day3,3,0,F,381,old,60,91.768,13.3,17.501,19.1,32.873,20.6,32.02,7.1,9.373,0.1183333333,0.1021380002,1.5294666667,1.3201408451
161107_1,N54716/N54915,Day3,4,4,F,383,old,60,60.173,47.1,45.065,8.6,9.832,0,0,4.2,5.277,0.07,0.0876971399,1.0028833333,1.2564285714
161107_2,N54714/N54916,Day3,4,4,F,383,old,12.1,10.914,0,0,7.5,7.833,0.1,0,4.5,3.081,0.3719008264,0.2822979659,0.9019834711,0.6846666667
161107_3,N54717,Day3,4,4,F,383,old,52.2,76.102,10.8,14.519,8.2,10.947,13.3,23.565,20,27.071,0.3831417625,0.3557199548,1.4578927203,1.35355
161107_4,N54715/N54917,Day3,4,4,M,379,old,56.9,101.567,11.9,23.827,5,9.406,10.9,23.04,29,45.294,0.5096660808,0.4459519332,1.7850087873,1.561862069
161107_5,N54718//N54721,Day3,4,4,M,379,old,46.7,65.745,0.8,1.278,10.8,18.55,20.1,29.628,14.9,16.289,0.3190578158,0.247760286,1.4078158458,1.0932214765
161107_6,N54719,Day3,4,4,M,379,old,24.8,26.613,7,8.947,9.2,9.865,2.9,3.507,5.7,4.293,0.2298387097,0.1613121407,1.0731048387,0.7531578947
161107_7,N54720,Day3,4,4,M,379,old,60,73.218,9.8,14.912,30.8,27.039,9.3,14.978,10.1,16.289,0.1683333333,0.222472616,1.2203,1.6127722772
161107_8,N54722,Day3,4,4,M,379,old,25.3,33.266,4.8,9.996,2,4.392,2.5,5.703,16,13.175,0.6324110672,0.396050021,1.3148616601,0.8234375
170123_1,N54760/N54754/N54755,Day3,4,0,F,400,old,26.1,27.858,2.8,4.261,3,4.228,12.8,14.65,7.4,4.719,0.2835249042,0.1693947879,1.0673563218,0.6377027027
170123_2,N54757/N54759,Day3,4,0,F,400,old,11,13.667,0,0,0,0,3.2,4.851,7.8,8.816,0.7090909091,0.6450574376,1.2424545455,1.1302564103
170123_3,N54765,Day3,4,0,F,400,old,7.4,6.358,0,0,0,0,0,0,7.4,6.358,1,1,0.8591891892,0.8591891892
170123_4,N54766,Day3,4,4,M,396,old,11.2,3.048,0,0,0,0,0,0,11.2,3.048,1,1,0.2721428571,0.2721428571
170123_5,N54770,Day3,4,4,M,396,old,18.6,22.024,2.5,5.375,4,6.817,2.4,4.818,9.7,5.014,0.5215053763,0.2276607337,1.1840860215,0.5169072165
170123_6,N54761,Day3,4,4,F,396,old,47.8,40.607,0,0,0,0,10,12.553,37.7,28.055,0.7887029289,0.6908907331,0.8495188285,0.7441644562
170123_7,N54762,Day3,4,4,F,396,old,24.6,21.565,11.5,11.34,0,0,0,0,13.1,10.226,0.5325203252,0.4741942963,0.8766260163,0.780610687
170123_8,N54763,Day3,4,4,F,396,old,24.7,16.813,0,0,0,0,0,0,24.7,16.813,1,1,0.6806882591,0.6806882591
170123_9,N54764,Day3,4,4,F,396,old,3.3,0.557,0,0,0,0,0,0,3.3,0.557,1,1,0.1687878788,0.1687878788
170123_10,N54771,Day3,4,3,F,388,old,7.9,8.915,1.4,3.146,0,0,0,0,6.5,5.768,0.8227848101,0.6469994391,1.1284810127,0.8873846154
170123_11,N54772,Day3,4,3,F,388,old,16.9,20.975,3,3.867,0,0,3.9,6.817,10.1,10.291,0.5976331361,0.4906317044,1.2411242604,1.0189108911
170123_12,,Day3,4,3,F,388,old,20.1,17.141,4.1,5.244,0,0,0.7,0.557,15.3,11.34,0.7611940299,0.6615716703,0.8527860697,0.7411764706
170206_1,N54798,Day3,4,3,F,394,old,26.3,,0,0,0,0,0,0,26.3,0,1,,,0
170206_2,N54805/N54800,Day3,4,3,F,394,old,20.5,20.287,0,0,0,0,0,0,20.5,20.287,1,1,0.9896097561,0.9896097561
170206_3,N54801,Day3,4,3,M,393,old,3.3,0.59,0,0,0,0,0,0,3.3,0.59,1,1,0.1787878788,0.1787878788
170206_4,N54802,Day3,4,3,M,393,old,14,16.322,0,0,0,0,1.6,2.491,12.4,13.831,0.8857142857,0.847383899,1.1658571429,1.1154032258
170206_5,N54803,Day3,4,3,M,393,old,9.1,10.586,0,0,0,0,2,2.884,7,7.702,0.7692307692,0.7275647081,1.1632967033,1.1002857143
170206_6,N54804,Day3,4,3,M,383,old,12.4,10.684,0,0,0,0,0,0,12.4,10.684,1,1,0.8616129032,0.8616129032
170206_7,N54806,Day3,4,3,M,383,old,7.8,11.373,0,0,0,0,1.4,3.048,6.4,8.325,0.8205128205,0.7319968346,1.4580769231,1.30078125
170206_8,N54807,Day3,4,3,M,383,old,15.4,24.581,2.4,4.523,0.8,2.491,1.4,4.293,10.7,13.274,0.6948051948,0.5400105773,1.5961688312,1.2405607477
170206_9,N54818,Day3,4,0,M,367,old,30.1,47.621,6.6,10.75,4.7,7.833,7.7,14.06,11.1,14.978,0.3687707641,0.3145251045,1.5820930233,1.3493693694
170206_10,N54824,Day3,4,0,M,367,old,3.2,0.557,0,0,0,0,0,0,3.2,0.557,1,1,0.1740625,0.1740625
170206_11,N54825,Day3,4,0,M,367,old,21.6,25.367,2.6,5.801,1.3,2.622,0,0,17.7,16.944,0.8194444444,0.667954429,1.1743981481,0.9572881356
170206_12,N54826,Day3,4,0,M,367,old,16.3,14.716,0.7,1.475,0,0,0,0,15.6,13.241,0.9570552147,0.899768959,0.9028220859,0.8487820513
170227_1,N54859,Day3,4,0,F,120,young,8.9,8.882,0,0,0,0,3.9,5.998,5,2.884,0.5617977528,0.3247016438,0.9979775281,0.5768
170227_2,N54860,Day3,4,0,F,120,young,17.4,,0,0,0,0,17.4,0,0,0,0,,,
170227_3,N54861,Day3,4,0,F,120,young,7.6,11.602,0,0,2.9,7.276,0.8,2.556,3.9,1.77,0.5131578947,0.1525599035,1.5265789474,0.4538461538
170227_4,N54873,Day3,4,0,F,120,young,24.5,27.137,0,0,0.6,1.245,10.1,10.094,13.7,15.797,0.5591836735,0.5821203523,1.1076326531,1.1530656934
170227_5,N54874,Day3,4,0,F,120,young,17.1,27.071,11.3,21.139,1.8,3.703,0,0,4,2.229,0.2339181287,0.0823390344,1.5830994152,0.55725
170227_6,N54875,Day3,4,0,M,120,young,40.3,48.309,0,0,2.2,3.769,23.2,25.007,14.9,19.533,0.3697270471,0.404334596,1.1987344913,1.3109395973
170227_7,N54876,Day3,4,0,M,120,young,8.9,10.16,0,0,3.2,4.982,1.1,2.327,4.6,2.851,0.5168539326,0.2806102362,1.1415730337,0.6197826087
170227_8,N54877,Day3,4,0,M,120,young,60,92.128,10.6,18.714,35.9,54.569,11.3,15.469,2.2,3.376,0.0366666667,0.0366446683,1.5354666667,1.5345454545
170227_9,N54879,Day3,4,0,M,120,young,19.7,23.434,0,0,1,2.229,10.6,14.126,8.1,7.079,0.4111675127,0.3020824443,1.1895431472,0.8739506173
170227_10,N54880,Day3,4,0,M,120,young,12.1,13.011,0,0,3.4,3.736,3.7,5.834,4.9,3.441,0.4049586777,0.2644685266,1.0752892562,0.702244898
170313_1,N54837,Day3,4,0,F,380,old,4.9,4.228,0,0,0.4,0.787,0.2,0.393,4.3,3.048,0.8775510204,0.7209082308,0.8628571429,0.7088372093
170313_2,N54838,Day3,4,0,F,380,old,14.3,14.519,0,0,3.4,3.605,4.1,6.588,6.8,4.326,0.4755244755,0.2979544046,1.0153146853,0.6361764706
170313_3,N54843,Day3,4,0,M,380,old,60,69.35,32.1,34.872,10.7,13.765,7.3,9.144,9.9,11.569,0.165,0.1668204758,1.1558333333,1.1685858586
170313_4,N54844,Day3,4,0,M,380,old,25.4,30.251,5.8,9.701,1.9,4.228,2.7,4.883,14.9,11.438,0.5866141732,0.3781032032,1.190984252,0.7676510067
170313_5,N54856,Day3,4,0,M,380,old,6.9,8.325,0.5,1.377,2.3,5.014,0,0,4.2,1.934,0.6086956522,0.2323123123,1.2065217391,0.4604761905
170313_6,N54857,Day3,4,0,M,380,old,6,6.686,0.9,2.72,1,2.13,0,0,4.1,1.835,0.6833333333,0.2744540832,1.1143333333,0.4475609756
170313_7,N54858,Day3,4,0,M,380,old,7.1,8.915,0,0,0.4,0.524,2.3,5.768,4.4,2.622,0.6197183099,0.2941110488,1.2556338028,0.5959090909
170501_3,N54891/N54900LRspecific,Day3,4,0,M,381,old,20.7,17.96,0,0,4.3,0.557,7.3,9.21,9.1,8.194,0.4396135266,0.4562360802,0.8676328502,0.9004395604
170501_4,N54892,Day3,4,0,F,381,old,8.9,8.685,0,0,0,0,4.9,6.522,4,2.163,0.4494382022,0.2490500864,0.9758426966,0.54075
170501_5,N54893,Day3,4,0,M,381,old,15,18.649,3.8,5.735,0.9,1.278,2.7,4.982,7.5,6.653,0.5,0.3567483511,1.2432666667,0.8870666667
170501_6,N54897,Day3,4,0,M,381,old,15.5,20.123,2.3,3.605,0,0,2.2,5.735,10.9,10.783,0.7032258065,0.5358544949,1.2982580645,0.989266055
170501_7,N54898,Day3,4,0,F,381,old,24.7,42.803,9.8,18.583,3.5,8.554,2.5,4.49,8.8,11.176,0.3562753036,0.2611031937,1.7329149798,1.27
170501_8,N54899,Day3,4,0,F,381,old,21.1,27.596,5.5,8.39,0.4,0.655,3.2,6.325,12,12.225,0.5687203791,0.4429989854,1.3078672986,1.01875
161107_1,N54716/N54915,Day4,1,4,F,383,old,60,78.756,12.9,19.107,26.8,29.202,7.7,12.553,12.6,17.895,0.21,0.2272207832,1.3126,1.4202380952
161107_2,N54714/N54916,Day4,1,4,F,383,old,60,66.663,21.8,23.696,20,19.075,9.8,12.651,8.4,11.242,0.14,0.1686392752,1.11105,1.3383333333
161107_3,N54717,Day4,1,4,F,383,old,58.4,49.653,4.6,7.604,3.5,6.948,17.2,10.455,33.2,24.646,0.5684931507,0.4963647715,0.8502226027,0.7423493976
161107_4,N54715/N54917,Day4,1,4,M,379,old,49.4,54.274,7,15.601,10.9,9.472,1.7,4.457,29.8,24.745,0.6032388664,0.4559273317,1.0986639676,0.8303691275
